accuracy,loss,val_accuracy,val_loss
1.0,0.003368010278791189,1.0,0.0005232776748016477
1.0,0.0033701425418257713,1.0,0.0005107945180498064
1.0,0.0018449025228619576,1.0,0.0004948660498484969
1.0,0.004551604390144348,1.0,0.00048347486881539226
1.0,0.0019817494321614504,1.0,0.00047436068416573107
0.991150438785553,0.00871823076158762,1.0,0.0004867399111390114
1.0,0.003240293124690652,1.0,0.0004878109320998192
1.0,0.0028240932151675224,1.0,0.00046708466834388673
1.0,0.0030538872815668583,1.0,0.00042980324360542
1.0,0.002557080937549472,1.0,0.00039631666732020676
1.0,0.0019026976078748703,1.0,0.0003699195513036102
1.0,0.0014590919017791748,1.0,0.00035104044945910573
1.0,0.0076466891914606094,1.0,0.0003173680161125958
